N,P,K,temperature,humidity,ph,rainfall,label
9,51,175,17.770691389498896,99.12751472586594,3.623193368632921,40.20683521518373,Wheat
55,23,138,33.207451898803356,59.067514593551905,8.781375652811796,196.79530420179077,Wheat
29,118,201,9.300178721866663,31.743985308900182,4.413419865398644,210.66446366397403,Rice
108,12,175,10.523039513639816,42.893932141942756,5.481068747917364,168.7481749788323,Rice
4,30,29,29.65767883232593,42.50736882362448,7.142284674321944,205.82188694697464,Cotton
118,117,22,20.690275168882202,15.890496471894139,5.074352640456027,85.23612610781342,Wheat
32,75,194,41.97540975259342,25.78518774249156,6.681698968014089,156.46798414923217,Wheat
117,34,145,40.23103603715294,73.7783365965652,8.679794103927694,128.98074878667109,Sugarcane
64,139,47,33.63697780194941,24.505509549111956,6.51144278265776,45.16572288564932,Cotton
10,71,82,37.27146622324749,33.97392750514438,9.573455002365414,194.29235717476868,Rice
84,69,32,32.02314836843573,44.25818647324927,8.924003970408588,158.01838812049132,Sugarcane
25,40,150,13.170257174313592,79.13788474384658,5.6314511063257235,96.78093168698891,Wheat
62,29,63,35.44090926518425,64.11176268918244,6.059757597337201,152.02660797025825,Rice
85,41,192,16.114680511415855,73.24729871352031,6.209291052944174,235.9654385200251,Cotton
58,5,67,20.055811357486846,62.79295628850876,7.507548498716894,243.30135538948417,Wheat
26,41,189,37.309350581164225,72.78387084151417,5.335492666806655,200.96312163094942,Cotton
97,140,96,27.471091172091995,14.443572569002438,9.703194488464057,150.37422203526557,Sugarcane
104,137,183,38.72593685358264,93.97797097263151,7.395579011862406,180.4311245904309,Sugarcane
98,132,60,16.213629130545595,23.70586378597092,6.056170615943255,127.34977784826826,Sugarcane
128,131,159,29.95068966351967,49.01554752522074,7.628062819146031,55.4206302552965,Maize
54,5,164,11.715925844679505,80.27798832998405,6.030592067390129,127.51821225254938,Cotton
5,39,115,31.178522575193032,51.499272533407634,8.733892358268282,167.79160601417922,Sugarcane
94,108,141,35.33618451458861,95.34440667790611,7.134182147531016,186.85550627725755,Sugarcane
132,27,72,29.15559511045951,54.272372886344314,3.768611221798829,280.633411636001,Cotton
101,13,50,18.0648562521586,89.18230706014894,4.6312439515101484,236.53189775202048,Sugarcane
2,38,71,9.890724876288562,83.68796931514662,9.035961427389022,62.499529850053705,Cotton
22,132,158,12.956821161957144,98.27052614984716,7.102558888683456,68.67490811150988,Wheat
52,8,140,30.45614367177611,93.6051448103586,9.582198249688993,48.16769149642355,Cotton
82,106,10,41.31782354611947,91.16921263489371,3.9635028023083825,225.63597468558143,Cotton
84,79,28,15.987397258225823,76.89849198251844,5.389668032550233,216.7138301042838,Maize
77,103,180,34.37890998885744,45.65174122088652,4.738677588733265,294.70479554224204,Wheat
109,76,98,38.95249700106665,23.29494837101214,7.044577870263912,165.47911713598822,Maize
0,7,177,26.926699809973385,73.21688097905822,5.949874118911421,250.19127469864384,Sugarcane
50,38,17,32.09044969535929,98.0706547706636,4.506550618088917,180.62321266028778,Cotton
3,49,201,37.16253302032995,76.47000027934118,7.6136122493411005,263.45833209638573,Wheat
112,65,29,17.871495489372656,93.79210694706767,6.9323095411019935,220.86015523795575,Maize
31,87,152,19.131969464527895,83.12891390028778,5.258312008296326,199.11462137206567,Cotton
33,127,122,8.821837578670275,28.178927657499372,6.570536689807218,177.4736393345829,Rice
91,106,86,42.31567575524352,35.55676313967332,8.272725216263613,221.4026969524799,Maize
94,20,115,40.7305623319528,43.49788207103343,4.813738717124215,136.98966441534222,Wheat
71,70,86,35.406975578828174,28.619920079766956,5.374596778891066,47.077262410386325,Maize
38,123,70,11.551845529987355,64.04751921007667,5.7151103174023365,31.328139644439098,Maize
117,128,49,24.373100561542884,97.79610991836533,8.279049198086604,153.5123045068331,Maize
2,106,118,12.345833038210039,79.45702202547879,8.920304637125806,186.98284733186534,Sugarcane
122,70,179,9.354025300745391,50.48424439508149,5.90888637722631,42.143685207805056,Rice
49,17,67,30.243167189398385,14.586034020010738,5.3983735157370765,100.04525766223806,Wheat
11,115,80,42.23686371439055,41.04775415454192,9.192459253450735,109.82156292297806,Wheat
53,38,118,40.21980721543882,59.34327095522285,9.895935566033145,176.82599744845632,Wheat
132,43,115,33.047067559752065,41.988299889113875,7.7902632938355145,97.70166751670821,Cotton
56,140,187,12.163092328937527,23.715692903144763,9.835875935930758,46.81900525643666,Wheat
111,124,151,18.340908510996044,52.14495680306436,7.723784177932224,66.0796310054249,Wheat
46,130,39,19.937974095608126,35.903766413961876,8.194145740850079,68.60967318644697,Rice
84,59,57,35.35762200954553,92.12121466275067,5.987398409878487,254.7220029771945,Cotton
65,31,30,36.71827143738197,22.92036309253705,6.270992300793942,99.32616888605853,Cotton
74,122,18,22.201693080049232,18.41238028170768,4.422468249532129,219.09870954847685,Maize
102,57,122,23.342363082292817,14.655424296571677,8.76560009449679,178.22952310622878,Sugarcane
37,43,49,10.348914566810762,42.31557196042087,9.458777797678081,292.1098851314558,Cotton
49,69,176,18.86195780097288,70.79515203381615,7.490004055642317,96.12654874936028,Cotton
97,17,197,24.50472416578187,76.79645862196963,5.6993427740505505,64.27521161327643,Rice
81,25,55,12.871010014206965,53.04452626581367,4.485704482395944,34.682130230396155,Wheat
29,57,175,24.57370763427474,72.84696534401635,5.196999870114015,87.25907401288038,Cotton
78,23,123,38.490518266571456,45.04463290365665,5.134626693451797,210.57692768940376,Cotton
90,61,155,29.029971486431855,71.43099305285307,7.426578458646867,43.92736391643831,Sugarcane
51,29,188,11.546758955336749,17.6790759404134,9.54823977832707,88.30052350514998,Rice
78,35,23,15.470161895293547,47.687530777392254,3.8089400765310812,258.2323188656106,Sugarcane
29,85,86,25.314143385517756,81.97581737316345,3.506542717404467,182.43580580814597,Cotton
105,27,80,21.37975281379906,83.01761681033642,7.341164443611683,39.54784465246429,Cotton
50,36,187,21.283700280204236,75.57395034964703,5.317986957310177,33.47021904470912,Rice
80,78,96,27.21850719539694,31.70324978283738,9.135509390969325,37.21049620316092,Maize
132,14,192,29.136978071313116,35.385478692355264,5.594401970597229,282.32382645598045,Maize
28,58,191,36.53078264561145,99.5648039265687,5.3543206433848916,256.7192185685415,Cotton
131,56,37,20.665636408494464,23.05949521720796,5.224867975797102,255.346813693825,Cotton
137,118,151,36.83022664981242,29.682793295936484,4.427058094516762,277.4095249323788,Sugarcane
73,18,32,20.583670773119614,25.343250109216363,7.221795035373508,160.81257510682832,Sugarcane
16,114,127,10.729068015154938,42.280030387685855,4.576567054938944,89.03602197919264,Sugarcane
83,57,184,28.08573025496673,32.212069079547234,6.217639422657862,131.8951495795796,Wheat
68,83,130,29.259000906339544,56.851858133244065,6.450221134436153,220.25987148356455,Cotton
33,26,181,41.32200054764073,54.99497457962627,3.6311491000190363,263.9999481443681,Wheat
5,34,41,34.066934146974106,91.45903158697668,3.607566590855312,141.28580490047761,Maize
52,8,158,40.73848830680649,17.17721349601777,6.829361208043707,169.19651988282763,Cotton
125,63,103,40.41048291645673,41.613679720427314,7.954622286266447,279.5152070287813,Cotton
42,12,102,29.839179036986827,65.33358134415063,9.52971188659459,50.11687070755411,Rice
114,16,131,27.166119873708375,66.0315109900277,4.646363418604513,260.1778720838987,Cotton
110,123,172,28.198945657293276,55.346817826517736,4.160856380390928,64.53527231071376,Maize
79,38,84,42.84591210716822,84.10253684781411,3.833362604333766,154.8586137858796,Cotton
94,86,42,35.706235672794165,19.57529009021912,6.290666130642881,80.98715670692948,Wheat
117,102,81,12.498053486775376,84.08730151021766,7.488143150950124,188.00032562119515,Cotton
7,131,130,35.88930855599271,56.6004384053398,8.87954148320809,175.65098326141043,Wheat
131,79,91,14.734724101658262,25.663291568099083,7.868927246676041,125.95604946820126,Sugarcane
103,109,58,24.367799105395772,90.10465399041894,4.833509050079087,260.4573681813981,Sugarcane
131,53,154,16.123996591743392,69.83890640666057,6.455330344936186,203.82604703616704,Rice
24,83,20,32.79749068055639,28.215865360828737,9.326216616375394,220.91138627690893,Cotton
95,97,32,39.330378819517634,17.08378129529658,5.5911427998551755,62.12860514319415,Sugarcane
92,22,167,18.904593610760497,26.293096862108044,6.691874336588361,265.9850081806144,Sugarcane
60,100,192,11.65397379404493,66.37398518745972,9.63481814171966,66.68727753545112,Rice
121,42,177,19.187559813008722,29.565687361786154,8.202131235671665,82.20105553963192,Rice
50,91,50,32.19819265604036,33.54789551678991,8.285538468106829,55.83774504368182,Cotton
20,92,76,20.24085243889486,16.354474497316126,5.114937628244657,142.75196757772136,Wheat
4,54,187,18.47830343087236,76.15515861084833,6.1540679571528205,267.24947919666783,Cotton
91,12,89,15.218344632332421,83.64822905938377,4.026989843819019,90.45614470742392,Wheat
60,138,30,26.113571655230288,82.48988874937096,7.381765549123416,124.2155769037079,Rice
21,73,89,18.403019219870128,25.13259057191916,4.1638730530719625,255.66028470698993,Maize
69,125,157,34.23916015005401,91.61290661721668,8.84982132611811,192.13799235689885,Cotton
0,68,69,11.466459589328656,71.81429568592866,8.713144236927981,229.37484235175884,Maize
132,143,138,31.90834955227385,91.11820293769729,6.915072647182781,79.75621375807076,Wheat
11,125,155,17.06708850695839,52.52165523827787,4.40346261246099,219.59912896545575,Cotton
89,69,119,25.826918284595788,51.6470315948729,3.6637054924490764,83.54402403600528,Maize
45,111,68,18.755929286687866,81.43477965129553,8.598935472272464,294.969481249227,Maize
33,141,91,33.95234992517568,22.19562621435692,7.340899092565932,176.01631725007098,Cotton
77,104,175,41.69668500075696,58.838904939609705,8.049949675186454,213.796405513405,Maize
44,86,111,40.7142719255495,85.87812899359605,5.444365604712752,53.15116086658023,Cotton
72,55,155,29.103232287014368,85.34750265506227,6.760689522201053,89.9575592455688,Maize
25,87,100,24.89883855334285,96.14058578854103,8.281914691453764,59.089825556759806,Rice
46,116,162,37.276857728490484,74.04196126556783,6.460405173208317,128.78451006012054,Cotton
120,60,81,32.579757419445,32.00594294298472,7.348859025719879,99.27501100836241,Rice
55,64,150,15.188031174749263,15.938022986465576,8.554260875570959,224.17226485518742,Sugarcane
93,124,91,37.36798863373241,55.28593394234264,4.877412129704824,50.453709030514474,Rice
106,142,153,23.725176750935915,58.224421283853005,3.921944891887887,229.49812223973748,Maize
62,27,61,15.376700966996893,34.790503491558425,6.903670469189153,32.9196526969189,Wheat
47,17,107,18.606547793797937,24.886571218492794,3.897604932608613,76.4215641268218,Rice
60,105,155,18.109940652642315,64.43803984252662,8.40596668394722,240.60385726374898,Rice
80,28,95,26.86840271620041,79.69671126386892,8.102953264856247,226.91473922032714,Rice
25,112,49,16.956079155590068,99.31330667767676,9.142961097377901,152.76155750361966,Wheat
35,15,176,13.10011376157485,79.18653429494144,7.593197427417348,34.11018960608267,Wheat
0,21,92,13.104441601358873,82.21429790170329,3.9300644528151922,189.933428306566,Rice
7,29,119,29.098011660440562,67.03069726420794,5.120173603133551,133.39131813599158,Sugarcane
112,98,51,34.36962325195837,98.69357187373052,8.670763805201403,108.28978420009499,Wheat
98,25,172,19.98934870757426,69.04426220431868,4.569647470806961,198.42628022882445,Wheat
46,88,183,10.005844701527796,87.92370664445467,7.97027499401528,141.70983266074043,Wheat
126,144,174,13.227426065407974,95.25374418284991,8.49365971789106,45.92079225611961,Cotton
55,41,139,40.63137069972959,93.88887349289809,5.612715506273544,275.10901594358546,Rice
13,46,54,25.975319353712965,46.88729496223365,5.562703829778615,236.85462957787536,Sugarcane
27,105,180,24.584333774608083,20.941338397531965,7.06993715973854,35.890050636160744,Wheat
77,52,88,10.124111405191165,28.929576307613452,9.012232529630488,166.32527507407056,Cotton
129,107,95,34.15656837662809,19.27543727248926,4.932999692246275,43.40397575468826,Maize
108,32,138,27.176769216436345,23.2325173148573,9.524052454671377,253.21776777597637,Maize
13,45,95,15.832416575810925,30.024611773089887,7.334359582848693,190.80178536076374,Wheat
55,103,141,12.63056685430079,43.431782931540326,9.849609416654568,68.19259387338495,Sugarcane
114,51,113,22.141897654393546,60.781347711484,4.073527833570065,25.972315702965673,Sugarcane
6,109,61,37.93323635398689,75.19115248673087,4.309997673643258,28.988995680348857,Rice
2,128,35,38.91225066019565,32.27647270432807,8.790507543766289,161.39981087564212,Wheat
110,17,25,29.779054037768148,71.83517004320855,9.034437731864635,224.57613911574614,Maize
106,104,94,34.11826766760896,74.55500268485737,6.350935605573977,53.829897606240834,Rice
17,35,44,12.807421401619889,62.07393426943244,8.070055527310945,81.78335554413268,Sugarcane
37,134,116,29.266787078281347,91.6400514417495,9.052366639651446,111.27644274068084,Rice
114,20,49,32.010406481353925,23.712255553099173,3.7760178446005037,80.89076844761888,Maize
14,141,81,15.78480693339997,29.37930891652735,7.173282707156855,129.10896539583626,Sugarcane
118,77,181,39.42938470527701,50.93657545017885,8.962276265769534,175.9408561044207,Cotton
27,58,91,15.585886465731488,25.05928140957427,6.04819164534256,210.81789703555634,Cotton
38,104,152,19.709012122656475,62.73157951715429,5.435255079119532,288.4186332082717,Wheat
16,113,105,30.39537827641636,48.34291998842767,8.59252278460696,279.25379327283304,Rice
85,91,121,31.01458226654943,38.589859591728214,5.649034134418152,178.8663370948869,Sugarcane
125,141,96,33.138588986360375,28.768126975611516,3.5203155083808206,224.5139607118035,Wheat
43,12,149,12.698007614773559,42.93848702644162,9.64126456082602,284.82773454725657,Rice
24,11,32,38.361362161513725,66.3021163663317,7.289588712646518,43.43024216587297,Maize
12,40,173,27.343080203457443,63.54479257322258,8.744914679744456,21.76815366943573,Sugarcane
24,22,198,25.201998434856378,28.22257681801704,8.781929998993373,28.49327424594302,Rice
67,7,29,42.942197333070126,24.905627780472283,3.92502669038549,176.98012754839584,Sugarcane
137,32,62,34.56516473354749,16.486198555580376,4.593505276073374,232.49654226169525,Rice
66,74,45,12.906609726354246,15.264873388139995,5.491172356861743,122.35695879234314,Maize
108,32,138,35.12756301947317,89.59975434117703,5.5524754242644665,171.94006232669625,Sugarcane
110,58,79,12.114662902255859,18.064114959661914,7.7162311531578425,163.9047464520578,Cotton
110,69,42,9.755975575451874,76.8656491161372,7.488050692817183,46.574739130059044,Maize
33,104,138,22.84618115539242,88.92912274819282,6.665374579262808,109.69801393355283,Rice
110,25,177,43.37652041410881,22.603557621802615,4.852087886776115,25.60880368723464,Sugarcane
7,17,79,14.88596097958122,51.591032022489614,5.944694206017942,51.00939319485198,Maize
112,61,146,32.20802315473229,96.66936565803552,6.979001398177084,246.14014343579117,Rice
82,53,70,14.834183103972954,85.68568320687125,6.4951063430652285,251.02577628420715,Cotton
41,122,172,34.02258672855183,56.16763553021818,4.314672211808501,243.3816608685429,Cotton
100,58,7,26.386307654676347,79.55234436623608,7.656867158412313,222.47362777700744,Rice
5,142,121,32.46301551111029,85.6204624137936,3.9675313715882274,240.97896515309264,Cotton
25,57,103,15.859986521815365,44.025910745273244,5.920445971718914,206.93438557530698,Maize
63,48,156,34.747865971713466,90.65750497575566,8.044187825121465,206.61461819257312,Cotton
58,51,23,43.447543274870185,54.51956349633234,3.628150620926122,205.92678824197017,Wheat
108,57,150,31.964637421783397,59.43309105699173,7.147890041890023,163.2581083674442,Cotton
120,78,196,25.97310393293614,99.87494456133092,5.640934234517102,121.31953507326621,Wheat
32,50,120,40.926454803950406,86.47106419924023,3.5565237979055007,223.41334257276074,Sugarcane
20,17,129,9.351644109669296,45.20368949474439,4.7184529347902195,103.3131855811902,Maize
69,106,92,34.20133847114657,15.086617617710385,9.522055636932189,171.28966319022143,Sugarcane
111,28,39,39.72837878512068,67.86311812413678,6.835352995232579,140.80286910663636,Sugarcane
3,6,194,10.94627551000932,74.52538061917885,9.882254109626444,97.18397971517703,Cotton
93,85,5,24.462233130468384,69.97379054528764,6.858827202334344,291.4562048619205,Cotton
74,104,157,15.924236997459962,97.14580349468737,6.981193038657716,92.21058285966637,Cotton
61,142,177,28.514832162456486,88.15661704236477,6.007795282770255,106.27625963411926,Sugarcane
93,135,181,31.404094959407384,52.664876105581584,5.4842586798810515,65.1698017392704,Maize
94,115,130,19.331286765920673,19.586886676383045,5.109891540050847,249.23550802496703,Maize
54,106,93,24.807362104797907,54.99823654632114,5.697891943236312,183.4478301743144,Wheat
136,21,148,18.52101408762427,73.26821251074539,6.443046917762766,190.80882507626492,Rice
130,16,151,21.65481252303796,66.2807305650543,4.728748481477057,248.56224090368892,Maize
30,120,155,14.35199049275714,60.318346702822836,4.939200587556454,115.63454099669543,Cotton
39,28,29,39.617468636779975,54.37778470190618,5.23788651947801,74.0881822833135,Wheat
35,33,20,9.148362287457948,39.37539251844701,6.37526330835737,75.41621279950347,Cotton
5,126,186,39.507839688243834,37.96861747980073,7.678005547611156,224.08809631294676,Sugarcane
65,94,77,28.6944249665709,57.06983774394122,8.979335361832238,191.10824748689913,Sugarcane
74,69,133,20.34169297736021,27.96368964902092,5.337643757997717,77.62410990939534,Cotton
3,88,46,33.96238796601948,43.3967408003605,4.675861378185199,60.57169932842987,Maize
78,123,151,26.46977488482072,41.96502384265553,5.9246237750435515,53.78727702657703,Rice
133,20,166,26.168981302144704,64.51728109576602,9.224051688779877,194.9163636557554,Cotton
117,108,84,12.632951445580032,19.914673141111205,3.5631086613576928,20.233018878689556,Maize
112,96,108,22.35515770290022,85.30260589871865,7.838359142769571,25.29827304656622,Wheat
93,31,187,17.189039235814434,62.395827198943266,6.553824297034122,128.6126376447423,Cotton
61,138,150,9.346217514750533,71.68984654249766,4.530695775748352,212.602667228056,Wheat
78,139,38,21.33146715121754,74.45514755218339,5.554537768156587,213.6294584792275,Maize
135,37,93,11.925810104011045,39.18019052740537,4.9396802808130165,139.9019155450203,Maize
25,59,129,17.737685312836447,54.510843324883055,9.118125874496783,212.5257847180517,Maize
43,11,49,12.019578417171687,96.15027841803048,6.583989657247938,165.2210667771489,Maize
132,61,138,12.31276856936268,79.90663889632704,7.1038033783839545,292.08001329469283,Sugarcane
69,130,25,15.725593045648552,97.29102420662699,7.299600763756932,65.41267751079064,Maize
117,16,126,43.59475370812673,78.15399737903691,7.5935495974550795,187.36570060247004,Sugarcane
67,20,74,8.876008171432257,29.248931973019943,6.671556418405952,156.9117513471643,Rice
18,47,100,31.025807736990103,19.730725245488753,3.614390597352421,74.31998371823636,Sugarcane
19,121,109,13.715280691324196,63.70558512687518,5.642225196253772,228.92233726503608,Wheat
112,139,52,40.83785915753499,44.86459807051364,4.676788740614343,96.87388194707428,Rice
139,115,43,12.058424688010298,37.80674289884119,7.8529141946347325,126.42984265373263,Wheat
46,55,35,42.036198911993026,83.37798239365829,3.8629097687682985,124.51534751620962,Cotton
0,79,14,30.060238284425033,45.651322988922885,7.108341703114523,88.16210488820616,Cotton
89,12,34,8.844129076659062,41.366983106229846,4.848043022555526,140.06529381166615,Sugarcane
63,49,22,39.91145048750485,87.0439367345842,9.572613366189191,151.93215866215618,Wheat
37,63,192,26.955570687568756,86.72682473688964,5.647462029993827,227.3168915428303,Cotton
36,136,92,17.940906789500865,44.740620855608356,5.581415624797659,233.11858424912944,Cotton
125,108,129,35.50131537754393,85.54513867449731,9.409661875140632,64.32612597556955,Cotton
138,102,77,41.04796127526308,87.111716621509,6.171026689946505,185.16853090285215,Rice
99,83,19,25.632440645508428,50.5308468520424,9.66231893878875,269.6118472611558,Rice
76,128,8,19.781260910620258,19.896747258926002,3.6546902536544223,50.47531325257327,Maize
2,8,195,36.25529031293545,14.335804030765345,5.460605281293736,151.81197859385074,Wheat
133,94,172,32.52613532303822,59.04616406958688,7.763634945705159,229.0232739662418,Cotton
9,108,13,39.72858643450948,43.68726978183948,9.201484572976888,190.37803835860612,Wheat
4,141,113,32.89948764408952,99.65420332937197,5.140995795253017,48.19298823084043,Maize
137,123,141,17.27478619370386,80.39562266805827,9.455056588567476,130.5754846851756,Sugarcane
129,137,158,41.22174189161386,79.44130660923035,7.302377385594804,161.36475235375323,Maize
12,60,136,12.448284002768498,96.06430524222536,8.626452756466662,297.3438309576388,Cotton
129,100,20,18.124407703718305,90.2779808994576,6.042126747564142,69.90658116477258,Sugarcane
83,79,147,26.902772348791217,41.46866698941251,4.857954448427989,293.6085344006593,Sugarcane
64,36,103,28.487822507267367,28.425104891452204,9.331906658865236,124.88248495105424,Maize
62,32,125,9.33280841461631,78.12296711611182,9.472069557799799,75.94919127434449,Cotton
100,26,56,35.96393085856871,46.61807268862222,6.684480922586467,135.4465575551081,Sugarcane
72,21,73,21.383934681203556,54.750896244772974,3.5415681023952414,191.0748430188896,Maize
16,63,9,22.943365226874395,68.22508557025267,4.202610903490589,79.61632472543015,Maize
8,94,24,36.96606014640571,92.00468841335012,7.167378945483019,101.30749688298216,Cotton
37,110,83,21.99906203211855,50.11582048960179,3.652170894732072,258.0202914329312,Maize
93,30,150,10.443425702017468,81.33025749179927,6.04023631351485,298.22433318244595,Maize
94,29,115,14.940104012368192,37.19672011223814,5.441567651660881,108.74746004401207,Maize
48,142,6,42.06543039910875,74.01618248215368,8.07182896257411,61.62684853926838,Wheat
68,49,97,11.250106611607492,14.335356386377047,3.855703506866786,240.93943920434177,Rice
61,87,17,21.151605793686965,88.8881681961474,6.6278801214546395,187.30681776867291,Wheat
77,15,8,26.31063501338679,16.803530002097435,7.206331327203874,48.1416382014298,Maize
116,108,174,25.96617279138189,75.28299678315346,7.450662886736753,283.68650328364464,Rice
119,72,113,8.937806016822568,18.16432681969203,6.0930091009084215,41.921183753689945,Sugarcane
136,99,78,26.240463054720664,37.0172564380661,5.447953813949126,194.23668657464233,Wheat
75,69,193,22.15528153761384,56.810245984796595,7.867955415917752,138.1817383151837,Wheat
34,53,99,42.628360874514584,50.18874533434402,8.924441907855968,175.10843644617415,Wheat
0,56,109,14.338736122985278,30.640355021306608,7.939152881810425,79.5375106522182,Cotton
39,106,12,21.124566047230424,42.80793793348164,9.465455138926218,211.70112411145635,Maize
63,61,71,23.397955681125726,76.56443591422487,8.090486562290735,287.28998948580846,Sugarcane
59,51,195,22.396135091113017,71.55533283407586,8.393559897687158,147.77992074670001,Sugarcane
63,30,114,31.970912802284815,20.354509828567576,4.574580458253369,165.73928864723763,Sugarcane
92,118,13,16.299847442662355,78.24496625159637,6.185053724970956,86.93958791931968,Maize
71,9,121,16.493290037926915,18.74603201858533,6.604354118118177,268.4068598779259,Rice
10,88,15,34.176541007829684,60.72879154585152,5.140276238685489,290.47783695045035,Wheat
104,56,103,26.21011005000065,36.48737750721574,6.882655106280243,239.0264231194489,Maize
13,109,46,23.2474175267944,64.56504393187647,5.361068443019824,171.25386565107345,Wheat
59,58,145,14.688266198368364,36.59584353213529,7.900013393948263,286.4765562607519,Maize
29,19,168,15.325947357343399,98.61089799693373,6.509846250900326,63.01647040871313,Wheat
34,65,124,9.167196961193339,40.743705345449484,6.436364507321828,153.3640063088393,Maize
4,126,145,11.981634156387482,34.93602647730431,9.795312198609995,169.81566818196075,Rice
82,25,16,28.177986575220388,38.06447543144515,6.011647030672451,157.10033961708646,Sugarcane
122,50,41,39.83718492429266,91.02772386712162,5.818690768573237,243.5130093218331,Wheat
77,138,78,18.7933338265434,68.72395361696285,5.5390679762089885,206.77312456985413,Maize
61,42,77,20.20560346118526,76.81962714896055,9.226395014245108,55.44905106505223,Rice
131,66,56,12.823075249280624,92.87350071508584,6.679032487028341,116.61739883357372,Rice
88,90,203,22.324356907127175,92.34747195121714,7.3400926558760675,114.56508690607048,Sugarcane
41,82,134,10.095315319012656,77.52765905179695,4.657238265615328,177.61543925427205,Maize
88,50,60,40.73250422991413,31.15355355170137,6.962031104031532,101.31287763419272,Wheat
39,7,64,32.2242749147336,86.47709358184798,5.257748434358325,52.83673346685332,Cotton
71,10,27,43.27805856688401,31.66360613017416,8.176076296082417,202.11988585238078,Rice
38,97,107,39.522246061211575,77.86642836823562,8.828181432271247,257.04357999429675,Rice
103,12,44,25.260072660695712,72.95618280289574,8.074788429640176,279.46653296816663,Sugarcane
13,112,68,26.885039084033114,79.23677445703628,8.173562664129648,290.8685736346321,Maize
31,79,89,15.432046418798347,59.851162837174,6.77983810636491,237.5848182999686,Cotton
124,81,155,24.878969130816536,68.93883381875813,8.057555560538466,59.07918579363637,Cotton
96,54,161,40.22536999754985,95.89953089321568,6.205196387252226,257.62102068508045,Cotton
22,15,183,10.569699142526575,22.863292520730216,7.669530582589523,131.5088884223425,Maize
62,99,201,38.85177674434118,40.66821144878483,5.157850944771294,223.3343186284148,Wheat
52,74,93,20.66498349716282,66.59329602253138,3.946444878796865,168.0518857806006,Rice
103,20,35,40.10304422535158,96.81943895226864,6.146228890380598,250.80108699445648,Maize
103,72,182,41.54262074068366,22.390730164684918,6.4553801969951365,138.61824544928535,Cotton
38,103,24,32.14609806766633,16.132468285128407,5.141005812407616,37.39721752894778,Rice
133,52,187,31.921947773425188,18.97774058890711,8.157340917806321,175.16403873859164,Rice
66,68,134,24.55585095226415,18.69116732972474,3.970723065448187,67.87016136401344,Cotton
134,94,157,37.876799814121014,91.99981901152356,4.925589276026807,288.9035570838184,Cotton
41,80,17,42.26412399347825,76.01180270992877,8.290814198103213,166.8538212192343,Rice
14,143,126,35.772846651801345,72.22801558302105,6.29759535193608,174.2554123249096,Sugarcane
110,105,107,30.44339833473348,58.98449069643708,8.013815193851599,272.6920478763638,Rice
32,93,110,29.91639277458252,81.21333927451343,7.131909617815016,194.02207372557197,Wheat
37,22,123,38.361552575111446,27.53903297966833,9.58456159998312,104.4495856718955,Wheat
96,23,74,27.633891048841182,47.78935996486908,7.3258933294261315,102.60313188699119,Sugarcane
32,59,199,36.774324041459025,56.193364290504235,3.595161435811326,159.78933826896676,Maize
85,106,190,26.50920688006375,23.66209395089544,5.758415043227737,261.37707011098496,Rice
65,122,103,10.97306076909256,50.1523248902252,4.415588366110129,241.37317552690632,Wheat
9,138,86,22.161355909864604,41.32420248280657,9.4176555366253,288.1307050996199,Rice
4,8,79,24.266545326968156,17.249389894499746,4.165679707424514,40.20590798976827,Sugarcane
122,112,122,13.72828012553428,25.91822401389546,5.9813226440389595,94.87514499277545,Cotton
73,119,88,12.366872255784607,79.67795574545234,4.94703483921083,42.521805084559944,Sugarcane
96,33,196,27.434180248062003,15.745848844548028,8.919020738539093,229.225339663048,Sugarcane
117,63,73,11.76299855215166,94.26550773255815,5.474825584569069,59.39401569055177,Sugarcane
37,129,63,19.342491842574923,21.606591000728244,9.848118292112929,47.99836229873395,Wheat
46,102,192,34.711974763515045,82.69470467323637,3.7471462759184058,176.51337523580688,Sugarcane
108,21,130,42.36223984896573,91.21143755885545,4.320971343760421,134.7161953827618,Cotton
14,111,115,33.78189620320711,94.85531962168332,4.937688169146298,219.21270257759457,Cotton
135,47,66,43.34336908615988,88.54278091360486,8.691078657281022,155.73638351018596,Cotton
4,84,148,33.102161400523215,38.84303837876048,9.122510138009702,138.570618050228,Maize
46,12,132,19.0240475787706,42.74556715570748,3.957288835900303,138.616774886282,Sugarcane
67,110,109,32.18742840958659,50.75496637088351,3.707744907278569,262.84319666500124,Cotton
75,12,72,33.23505542885225,26.137726282188538,8.265163885469308,130.1912985960624,Maize
129,100,19,21.736099064652826,16.108749399261086,4.353452843223126,112.98442065828901,Sugarcane
94,98,187,9.416442001206738,88.68372234388467,4.351190957277691,114.41431193542559,Sugarcane
114,69,39,33.271352510186944,61.688830979236116,3.6431458207643472,74.91400175358397,Rice
35,43,187,9.55516331558885,66.36755614467315,3.8187704165339,259.7297071147413,Sugarcane
25,85,18,30.765345116490476,93.64291229188507,5.18752293501113,61.00735582217595,Rice
42,88,181,14.493853808240917,71.20079926433687,3.9160351322291604,273.06636832963017,Wheat
26,92,106,28.48300276563191,73.40614532192201,5.860826186619364,99.08906700783304,Wheat
68,90,104,26.33617328324488,81.6432131710288,8.829760199855034,270.51048461098156,Maize
10,97,11,9.270274752255155,24.171062152779506,5.588449646858193,240.2853887914968,Rice
73,90,34,21.4277304314296,45.06589653042194,8.158138640507978,182.16712708048482,Wheat
